Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Market,"Commodity balances, volume",Pigmeat,Food use,CMR,Cameroon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,106.664
Market,"Commodity balances, volume",Pigmeat,Food use,CMR,Cameroon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,128.471
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,8.701
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,19.035
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,22.67
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,26.906
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,37.194
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,8.701
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,18.708
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,22.493
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,26.937
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,38.115
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,8.701
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,21.282
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,24.524
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,27.746
Market,"Commodity balances, volume",Pigmeat,Food use,COG,Republic of the Congo,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,34.628
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,1.844
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,4.188
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,4.701
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,5.161
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,5.966
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,1.844
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,3.814
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,4.413
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,5.094
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,6.705
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,1.844
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,3.804
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,4.251
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,4.731
Market,"Commodity balances, volume",Pigmeat,Food use,ETH,Ethiopia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,5.634
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,13.236
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,21.116
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,24.29
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,27.902
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,35.974
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,13.236
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,20.35
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,22.803
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,25.533
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,31.912
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,13.236
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,23.632
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,26.141
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,28.338
Market,"Commodity balances, volume",Pigmeat,Food use,GAB,Gabon,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,32.766
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,31.25
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,57.56
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,64.586
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,72.923
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,94.177
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,31.25
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,62.725
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,72.036
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,82.474
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,107.659
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,31.25
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,72.884
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,80.258
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,86.844
Market,"Commodity balances, volume",Pigmeat,Food use,GHA,Ghana,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,99.677
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,1.899
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,4.476
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,5.027
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,5.714
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,7.526
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,1.899
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,4.328
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,5.114
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,6.011
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,8.225
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,1.899
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,4.855
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,5.428
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,6.018
Market,"Commodity balances, volume",Pigmeat,Food use,GIN,Guinea,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,7.264
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,0.5
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,1.236
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,1.503
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,1.807
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,2.533
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,0.5
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,1.241
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,1.532
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,1.879
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,2.79
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,0.5
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,1.49
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,1.754
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,2.006
Market,"Commodity balances, volume",Pigmeat,Food use,GMB,Gambia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,2.513
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,11.345
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,23.648
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,28.052
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,32.525
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,41.561
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,11.345
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,22.357
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,26.511
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,31.32
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,43.57
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,11.345
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,25.142
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,28.251
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,31.256
Market,"Commodity balances, volume",Pigmeat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,37.496
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,16.537
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,36.667
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,41.542
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,46.664
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,58.549
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,16.537
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,33.804
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,39.787
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,46.448
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,62.383
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,16.537
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,35.712
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,39.824
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,44.088
Market,"Commodity balances, volume",Pigmeat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,53.06
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,4.41
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,7.054
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,7.905
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,8.683
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,9.98
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,4.41
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,6.508
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,7.234
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,8.077
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,10.125
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,4.41
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,6.905
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,7.31
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,7.734
Market,"Commodity balances, volume",Pigmeat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,8.61
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,58.335
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,130.82
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,158.852
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,187.477
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,246.72
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,58.335
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,120.838
Market,"Commodity balances, volume",Pigmeat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,146.098
